ID,Drone,Day,Mo,Year,City_original,State,Country,Location.new,Geocluster,Latitude,Longitude,Collector,Varroa,Other_obs,Weather,Beekeeper,ABPV,AM,AR,BQCV,CBPV,DWV,IAPV,KBV,LSV,SBPV,SV,VDV1,VDV2,VDV3,VO1,VTV,Afr.Extent,V.arrival
1565,,14,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"0.675KG, SIT INTERM KM 41.6, PRES. DE ZANGANOS",DESPEJADO,TRAPLINE,0,0.339715,0,0,0,98.2087,0,0,1.45159,0,0,0,0,0,0,0,94.77395608,0
1566,,14,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.125KG, CELDILLA DE ZANGANO, MUCHO POLEN",DESPEJADO,TRAPLINE,67.4243,0.316162,0,18.752,0,0,0,0,13.5076,0,0,0,0,0,0,0,99.9999999,0
1567,,14,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"1.475KG, NO SE ENCONTRO LA REINA, PRES. DE ZANGANO",DESPEJADO,TRAPLINE,0,12.2513,0,0,0,0,0,0,87.7487,0,0,0,0,0,0,0,22.56676604,0
1569_A,,14,2,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.175KG, PRES DE ZANGANOS, MUCHO POLEN",MEDIO NUBLADO,TRAPLINE,65.766,0,0,0,0,0,0,1.59837,25.7298,0,6.90585,0,0,0,0,0,87.57355279,0
1570,,14,2,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.275KG, CELL SIZE 5.23, BUT COMB TOO SMALL FOR ACCURATE MEASUREMENT OF CELL SIZE (KRW)",MEDIO NUBLADO,TRAPLINE,31.3496,1.1768,0,0,0,0,0,0,0,0,67.4736,0,0,0,0,0,98.1046117,0
1572_A,,14,2,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"1.925KG, PRES. DE ZANG., MUCHO POLEN",MEDIO NUBLADO,TRAPLINE,0,0.401422,0,47.8242,0,0,0,0,51.7744,0,0,0,0,0,0,0,46.11710115,0
1574,,14,2,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,0.175KG,MEDIO NUBLADO,TRAPLINE,95.3433,0.169345,0,3.06934,0,0,0,0.785167,0.632851,0,0,0,0,0,0,0,47.86070004,0
1575,,14,2,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"0.925KG, MUCHO POLEN",MEDIO NUBLADO,TRAPLINE,0,0.704748,0,40.9116,0,0,0,0,58.3837,0,0,0,0,0,0,0,74.93308551,0
1576,,27,3,1991,JAUM-VICT,TAMAULIPAS,MEXICO,Jaumave - Ciudad Victoria,TAM,23.408993,-99.383315,JHZM,NA,"PESO:1.750 KG.-.375=1.375KG, MUESTRA QUINCENALE (15'S), SITIO INTERMEDIO, KM 145.6",NUBLADO,TRAPLINE,0,0.228438,0,80.52,0,0,0,0,19.2515,0,0,0,0,0,0,0,52.20718034,0
1578,,27,2,1991,ACMBRES-VICT,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:2.050 KG.-.375=1.675KG, KM 168.1, MUESTRA 15'S","NUBLADO, FRIO",TRAPLINE,0,1.37234,0,81.5086,0,17.1191,0,0,0,0,0,0,0,0,0,0,73.5382338,0
1579,,27,2,1991,ACMBRES-VICT,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.600 KG.-.375=0.225KG,PRES DE ZANG, MUESTRA 15'S, KM 168.1","NUBLADO, FRIO",TRAPLINE,0,2.34931,0,22.2881,0,0,0,0,75.3626,0,0,0,0,0,0,0,72.416082,0
1580,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:1.350 KG.-.375=0.975KG, 15'S, KM 9.5",NUBLADO,TRAPLINE,0,0.0494314,0,56.6581,0,0,0,0,43.2925,0,0,0,0,0,0,0,48.86146931,0
1581,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.750 KG.-.375=0.375KG, 15'S, KM 5.6",NUBLADO,TRAPLINE,79.6908,0.262503,0,15.6535,0,0,0,0,0,0,0,4.39313,0,0,0,0,95.95099145,0
1584_A,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.650 KG.-.375=0.275KG, 15'S, KM 26.7",NUBLADO,TRAPLINE,0,16.5389,0,34.1179,0,0,0,0,49.3432,0,0,0,0,0,0,0,48.55357394,0
1585,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 28.9",NUBLADO,TRAPLINE,0,0.156041,0,0,0,2.58437,0,0,97.2596,0,0,0,0,0,0,0,1.00E-07,0
1586,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 32.9, PRES DE ZANG",NUBLADO,TRAPLINE,0,0.000817706,0,0,0,0,0,0,99.9992,0,0,0,0,0,0,0,84.14751073,0
1587_A,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.450 KG.-.375=0.075KG, 15'S, KM 32.9",NUBLADO,TRAPLINE,0,0.224677,0,17.7454,0,82.0299,0,0,0,0,0,0,0,0,0,0,56.31070833,0
1587_B,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.450 KG.-.375=0.075KG, 15'S, KM 32.9",NUBLADO,TRAPLINE,0,0.240116,0,10.7454,0,63.144,0,0,25.8705,0,0,0,0,0,0,0,83.94752231,0
1588,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.750 KG.-.375=0.375KG, 15'S, KM 35, PRES DE ZANG",NUBLADO,TRAPLINE,0,0.188982,0,0,0,99.811,0,0,0,0,0,0,0,0,0,0,99.9999999,0
1589,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:1.150 KG.-.375=0.775KG, 15'S, KM 38, ENJAMBRE PORFUERA, NO COMB",NUBLADO,TRAPLINE,0,0.723207,0,0,0,99.2768,0,0,0,0,0,0,0,0,0,0,42.14703595,0
1591,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 40.3, PRES DE ZANG",NUBLADO,TRAPLINE,0,0.157293,0,62.3432,0,0,0,0,31.4689,0,6.03056,0,0,0,0,0,98.00608692,0
1592,,27,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:1.200 KG.-.375=0.825KG, 15'S, KM 40.3, PRES DE ZANGANOS",NUBLADO,TRAPLINE,0,0.636771,0,0,0,0,0,0,81.1629,0,18.2003,0,0,0,0,0,53.39962743,0
1594,,28,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:1.250 KG.-.375=0.875KG, 15'S, KM 62.7, TRAMPA CAIDA, PANALES DESTROZADOS, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE,0,1.02945,0,12.1539,86.8167,0,0,0,0,0,0,0,0,0,0,0,96.93944806,0
1596,,28,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:.600 KG.-.375=0.225KG, 15'S, KM 77.3, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE,0,0.55718,0,0,0,0,0,0,83.442,0,16.0008,0,0,0,0,0,97.32625826,0
1597,,28,2,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"PESO:550 KG.-.375=0.175KG, 15'S, SITIO INTERM KM 116.4, PRES DE ZANG",MEDIO NUBLADO,TRAPLINE,0,0.379092,0,67.3207,0,0,0,0,32.3002,0,0,0,0,0,0,0,99.9999999,0
1599,,28,2,1991,SLM-PESCA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,JHZM,NA,"PESO:1.550 KG.-.375=1.175KG, 15'S, KM 24.5",SOLEADO,TRAPLINE,0,1.17022,0,0,0,0,0,0,98.8298,0,0,0,0,0,0,0,59.64011228,0
1600,,11,3,1991,ACMBRES-VICT,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.250 KG.-.375=0.88KG, MUES. DE ENJ. PARTIAL, CELDILLA DE ZANG, BASTANTE MIEL Y POLEN, KM 156.5",NA,TRAPLINE,0,1.36784,0,74.7638,14.8993,0,0,0,8.9691,0,0,0,0,0,0,0,99.9999999,0
1603,,12,3,1991,PESCA-SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL,NA,"PESO:1000 G.-.35=0.65KG, MUEST DE ENJ PARCIAL, REINA ""VIRGEN"", MIEL BASTANTE, POCOS ZANGANOS, KM 37.4",NA,TRAPLINE,0,0.207081,0,0,0,2.57858,0,0,97.2143,0,0,0,0,0,0,0,48.50563661,0
1604,,12,3,1991,PESCA-SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL,NA,"PESO:1.50 KG.-.370=0.7KG, SIN REINA; NO SE ENCONTRO, KM 24.5",NA,TRAPLINE,0,30.1489,0,0,0,0,0,0,69.8511,0,0,0,0,0,0,0,99.9999999,0
1605,,12,3,1991,PESCA-SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL,NA,"MUEST. DE ENJ. PARCIAL, NO HAY ZANGANOS, NO OTHER SAMPLES INDICATED OM DATA SHEET...",NA,TRAPLINE,0,5.25517,0,0,0,0,0,0,94.7448,0,0,0,0,0,0,0,50.29861134,0
1607,,12,3,1991,PESCA-SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL,NA,"PESO:1.24-.370 KG.=0.87KG, BASTANTE POLEN, NO HAY ZANG, SIT INTERM KM 16.3",NA,TRAPLINE,0,9.56317,0,0,0,0,0,0,0,0,90.4368,0,0,0,0,0,58.8427911,0
1608_A,,12,3,1991,PESCA-SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL,NA,"PESO:1.750-.370=1.38KG, MUEST DE ENJ PARCIAL, PRES DE ZANG, NO SE ENCONTRO LA REINA, KM 8.8",NA,TRAPLINE,0,0.678782,0,0,0,84.7649,0,0,14.5563,0,0,0,0,0,0,0,99.9999999,0
1609,,12,3,1991,PESCA-SLM,TAMAULIPAS,MEXICO,La Pesca region,TAM,23.787763,-97.776215,WLR ET AL,NA,"PESO:.550-.370 KG.=0.18KG, NO SE TOMO(ENJ) POR HABER POCAS ABEJAS, SIT INTERM KM 7.3",NA,TRAPLINE,0,1.16647,0,34.5162,0,0,0,30.9241,0,0,33.3932,0,0,0,0,0,54.19527009,0
1610,,12,3,1991,SLM-ALDAMA,TAMAULIPAS,MEXICO,Soto La Marina region,TAM,23.771584,-98.207932,WLR ET AL,NA,"PESO:800-370 GMS=0.430KG, NO HAY ZANG, MUES DE ENJ PARCIAL, MUCHO NECTAR, KM 147",NA,TRAPLINE,0,3.30525,0,24.8096,0,0,0,0,71.8851,0,0,0,0,0,0,0,68.43989423,0
1611,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:2.250-.370 KG.=1.88KG, NO HAY ZANG, MUCHO POLEN Y NECTAR, KM 116.4",NA,TRAPLINE,16.6092,2.48536,0,18.4832,0,0,0,0,26.6649,0,35.7573,0,0,0,0,0,78.57000379,0
1613_A,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"MUEST DE ENJ ENTERO, MUCHO POLEN Y MIEL, PRES DE ZANG, PUPAS NUEVAS, KM 80.3",NA,TRAPLINE,0,0.000308045,0,0.00201997,0,0,0,0,99.9977,0,0,0,0,0,0,0,88.74530914,0
1614_B,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.175 KG.-.370=0.805KG, MUCHO POLEN Y NIEL, SIN ZANG, KM 80.3",NA,TRAPLINE,0,6.61478,0,0,0,0,0,0,93.3852,0,0,0,0,0,0,0,52.36682663,0
1615,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,"PESO:1.250-.370 KG.=0.88KG, POCO MIEL Y POLEN, SIN ZANG, MUES DE ENJ ENTERO, SIT INTERM KM 67.6",DESPEJADO,TRAPLINE,0,18.0743,0,0,0,0,0,0,81.9257,0,0,0,0,0,0,0,62.88526674,0
1616_A,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.10 KG.-.370=0.73KG, PRES DE ZANG, KM 66","DESPEJADO, FRESCO",TRAPLINE,0,0.865042,0,0,0,0,0,0,0,0,99.135,0,0,0,0,0,1.856380542,0
1616_B,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.10 KG.-.370=0.73KG, PRES DE ZANG, KM 66","DESPEJADO, FRESCO",TRAPLINE,0,0.135694,0,80.9767,0,0,0,0,4.07212,0,14.8154,0,0,0,0,0,0.93147178,0
1617,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,".975-.370=0.605KG, MUEST DE ENJ PARCIAL, MUCHO POLEN Y NECTAR, PRES DE ZANG, SIT INTERM KM 61.5",NA,TRAPLINE,0,0.524074,0,8.93018,0,0,0,0,32.2433,0,58.3024,0,0,0,0,0,6.667746497,0
1618,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,WLR ET AL,NA,".75-.370 KG.=0.38KG, PRES DE ZANG, SIT INTERM KM 61.5",NA,TRAPLINE,0,2.84836,0,56.4474,0,0,0,0,40.7042,0,0,0,0,0,0,0,44.86284022,0
1620,,13,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.450-.370 KG.=1.08KG, POSTURA HASTA LOS EXTREMOS DEL PANAL, SIN ZANG, MUEST DE ENJ PARCIAL, SIT INTERM KM 51.8",NA,TRAPLINE,0,0.000246465,0,0.00162932,0,0,0,0,99.9965,0,0.00157603,0,0,0,0,0,1.661548264,0
1622,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:.950 KG.-.370=.950 KG.-.370=0.58KG, MUEST DE ENJ PARCIAL, PRES DE ZANG, BASTANTE POLEN, ALGO MIEL, KM 43.8",NA,TRAPLINE,0,0.0025063,0,0,0,0,0,0,99.9975,0,0,0,0,0,0,0,30.51035708,0
1623,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.2-.370 KG.=0.83KG, MUEST DE ENJ PARCIAL, SIN ZANGANOS, 30x30CM CRIA DE ZANG, CELDILLA DE ZANGANO, SIT INTERM KM 41.6",NA,TRAPLINE,0,0.0158358,0,0,0,0,0,0,96.3429,0,3.6413,0,0,0,0,0,1.00E-07,0
1624,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.30 KG.-.370=0.93KG, MUEST DE ENJ PARCIAL, ALGUNOS ZANGANOS (POCOS), KM 38",DESPEJADO,TRAPLINE,11.2604,3.78167,0,12.5345,0,0,0,0,72.4235,0,0,0,0,0,0,0,41.2725857,0
1625,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"peso:1.150-.370 kg.=0.78KG, MUEST DE ENJ PARCIAL, NO HAY ZANG, KM 35",DESPEJADO,TRAPLINE,0,0.147194,0,96.6778,0,0,0,0,3.175,0,0,0,0,0,0,0,88.41162159,0
1626,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"peso:.498-.370=.498-.370=0.128KG, INSUFICIENTE POR MUESTRA DE ENJ, ALGO POLEN, MUCHAS CELDA CON DOS HUEVECILLOS (REINA JOVEN), HAY UN ENJ EN ESTE SITIO QUE SE MUESTREO 8 MAR 91 POR ZAVALA, KM 32.5",DESPEJADO,TRAPLINE,0,1.60145,28.9357,0,0,0,0,0,69.4629,0,0,0,0,0,0,0,1.00E-07,0
1627_A,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"1.25 KG.-.370=0.88 KG, PROBABLEMENTE RESIDUAL, MUCHOS ZANG, THICKENED CELL EDGES, NO HAY REINA, NO HAY POSTURA, ""ESTE TRAMPA FUEIA(?) ABEJAS POR FUERA POR UN LADO Y PANAL DE ABEJAS RESID POR EL OTRO,",DESPEJADO,TRAPLINE,1.08501,0.141991,0,9.66003,0,0,0,0,43.5615,0,45.5515,0,0,0,0,0,33.74611278,0
1629,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"1.300-.370 KG.=0.93KG, MUESTRA ENJ ENTERO.KM 26.7",DESPEJADO,TRAPLINE,0,1.9547,0,28.9229,69.1224,0,0,0,0,0,0,0,0,0,0,0,22.76179054,0
1630,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO 650 G.-.370=0.28KG, NO SE MUESTREO ENJ, NO SE ENCOTROLA REINA, TODOS PANALESSE CAIERON, UN ZANG, SIT INTERM KM 21.2",DESPEJADO,TRAPLINE,0,0.244518,0,98.9759,0,0,0,0,0.779543,0,0,0,0,0,0,0,70.27935684,0
1631,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.900 KG.-.375=1.53KG, PRES DE ZANG, MUCHO NECTAR, MUEST DE ENJ ENTERO, KM 16.5",DESPEJADO,TRAPLINE,0,0.462746,0,0,0,7.66871,0,0,91.8685,0,0,0,0,0,0,0,99.9999999,0
1632,,12,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"WLR, MDR",NA,"PESO:1.100 KG.-.375=0.73KG, BASTANTES ZANG, MUEST DE ENJ ENTERO, KM 5.6",DESPEJADO,TRAPLINE,0,0.279904,0,0,0,0,0,0,59.6388,0,40.0813,0,0,0,0,0,99.00211015,0
1634,,8,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,JHZM,NA,"MUESTREADO POR ZAVALA 8 MAR 91, KM 32.5",NA,TRAPLINE,0,0,0,36.0774,0,0,0,0,17.4036,0,46.5191,0,0,0,0,0,1.00E-07,0
1635_A,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM, MDR, AZOCA",NA,"KM 1.5, 15'S,PESO:2.600KG-.370=2.225, PRES DE ZANG, MUCHA MIEL Y POLEN",DESPEJADO,TRAPLINE,0,0,0,22.2101,0,0,0,0,16.0259,0,61.7641,0,0,0,0,0,50.40970565,0
1635_B,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM, MDR, AZOCA",NA,"KM 1.5, 15'S,PESO:2.600KG-.370=2.225, PRES DE ZANG, MUCHA MIEL Y POLEN",DESPEJADO,TRAPLINE,0,0,0,0,0,0,0,0,9.88873,0,90.1113,0,0,0,0,0,53.48931319,0
1636,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM, MDR, AZOCA",NA,"KM 1.5, 15'S,PESO:0.700KG-.370=.325, PRES DE ZANG, NO HAY REINA, ENJ NUEVO",DESPEJADO,TRAPLINE,0,2.81248,0,56.3507,0,0,0,0,40.8368,0,0,0,0,0,0,0,1.641512013,0
1637,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 1.5, 15'S,PESO:1.300KG-.370=.925, PRES DE ZANG, MIEL Y POLEN",DESPEJADO,TRAPLINE,15.0412,1.01205,0,3.34795,0,0,0,0,67.6454,0,12.9534,0,0,0,0,0,0.866314165,0
1638_A,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"SITIO INTERM KM 5, 15'S, PESO:0.600KG-.370=.225, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE,0,0.0105749,0,0.127511,0,0,0,0,0.370136,0,99.4918,0,0,0,0,0,34.68054041,0
1639,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 5.6, 15'S, PESO:1.050KG-.375=.675, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE,0,0.000592166,0,0.0351236,0,0,0,0,99.9643,0,0,0,0,0,0,0,99.9999999,0
1640,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 11.9, 15'S,PESO: 1.800KG-.375=1.425, NO ZANG",DESPEJADO CON VIENTO,TRAPLINE,0,0.835401,0,21.2038,16.9066,0,0,0,61.0543,0,0,0,0,0,0,0,1.00E-07,0
1641,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 24.5, 15'S, PESO:1.750KG-.375=1.375, PRES DE ZANG, NO SE HALLO LA REINA, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE,0,0.430188,0,68.5827,0,0,0,0,30.9871,0,0,0,0,0,0,0,0.365895379,0
1643,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 40.3, 15'S, PESO:.700KG-.375=.325, PRES DE ZANG, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE,0,0.969862,0,57.5582,0,0,0,0,41.4719,0,0,0,0,0,0,0,74.06054031,0
1644,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 43.8, 15'S, PESO:0.800KG-.375=.425, NO HAY ZANG, MIEL Y POLEN",DESPEJADO CON VIENTO,TRAPLINE,0,4.81387,0,95.1861,0,0,0,0,0,0,0,0,0,0,0,0,0.295360163,0
1645,,26,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,AZOCA",NA,"KM 43.8, 15'S, PESO:0.750KG-.375=.375",DESPEJADO CON VIENTO,TRAPLINE,0,2.00067,0,20.5415,0,0,0,0,5.92936,0,71.5285,0,0,0,0,0,99.11152732,0
1647_A,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 83.7, 15'S,PESO:0.500KG-.375=.125, NO HAY ZANG, MIEL Y POLEN, DOS COPACELDAS ABIERTAS CON PANALES DE RESIDUAL",DESPEJADO,TRAPLINE,0,4.8736,0,95.1264,0,0,0,0,0,0,0,0,0,0,0,0,84.72064258,0
1647_B,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 83.7, 15'S,PESO:0.500KG-.375=.125, NO HAY ZANG, MIEL Y POLEN, DOS COPACELDAS ABIERTAS CON PANALES DE RESIDUAL",DESPEJADO,TRAPLINE,3.22033,0.299458,0,62.7558,0,0,0,0,33.7245,0,0,0,0,0,0,0,90.33237809,0
1647_C,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 83.7, 15'S,PESO:0.500KG-.375=.125, NO HAY ZANG, MIEL Y POLEN, DOS COPACELDAS ABIERTAS CON PANALES DE RESIDUAL",DESPEJADO,TRAPLINE,0,0.38694,0,18.4191,0,0,0,0,16.6088,0,64.5852,0,0,0,0,0,71.37559813,0
1648_A,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 99.1, 15'S, PESO:1.250KG-.375=.875, MIEL Y POLEN",DESPEJADO,TRAPLINE,0,5.60872,0,94.3913,0,0,0,0,0,0,0,0,0,0,0,0,58.73929212,0
1648_B,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"KM 99.1, 15'S, PESO:1.250KG-.375=.875, MIEL Y POLEN",DESPEJADO,TRAPLINE,0,0.279243,0,91.6613,0,0,0,0,0,0,8.05946,0,0,0,0,0,91.5525605,0
1649,,27,3,1991,VICT-SLM,TAMAULIPAS,MEXICO,Ciudad Victoria region,TAM,23.71975,-99.12989,"JHZM,MDR,IGI,AZOCA",NA,"SITIO INTERM KM 109, 15'S, PESO:2.250KG-.375=1.875, PRES DE ZANG, MIEL Y POLEN",DESPEJADO,TRAPLINE,33.4246,0.0229915,0,38.6052,0,0,0,0,27.9471,0,0,0,0,0,0,0,85.35068755,0
